region_id,area_px,perimeter_px,eccentricity,major_axis_length,minor_axis_length,orientation_rad,bbox,centroid_yx
77,108,45.35533905932738,0.657138967852494,14.514179098403067,10.940344730509532,1.1212343841036463,"[263, 390, 276, 406]","[268.60185185185185, 397.3333333333333]"
78,54,28.384776310850235,0.7838809294531937,10.775750958357456,6.690784199471488,-1.2160077431610983,"[270, 361, 278, 372]","[273.81481481481484, 366.05555555555554]"
79,78,33.798989873223334,0.8284872146801037,13.44011569296125,7.526572009556783,0.25340092092734323,"[273, 13, 287, 22]","[279.6923076923077, 17.153846153846153]"
80,93,35.55634918610404,0.7305383566964996,13.35296472746304,9.118361241808541,-1.0918775919977297,"[275, 40, 286, 52]","[279.7204301075269, 45.10752688172043]"
81,37,19.899494936611667,0.7355052691353134,8.299942514778921,5.623368775414708,0.4391131867866234,"[278, 390, 286, 396]","[281.7027027027027, 392.3783783783784]"
82,64,28.97056274847714,0.6309387909801495,10.65246152031012,8.264527046861922,1.3124889132525015,"[278, 399, 287, 410]","[280.875, 404.328125]"
83,50,26.970562748477143,0.9017158659038876,12.296623047971321,5.316188636241236,-1.036292949132958,"[279, 429, 287, 440]","[282.86, 433.94]"
84,43,28.384776310850235,0.8641895712807507,11.499858618958996,5.786341991005164,0.17054541201219553,"[286, 197, 298, 204]","[291.6511627906977, 200.09302325581396]"
85,48,25.31370849898476,0.8155372936327392,10.528238524097807,6.0927392326834875,1.3296410028461587,"[290, 12, 297, 22]","[292.8541666666667, 17.041666666666668]"
86,159,64.76955262170047,0.9116731468030314,25.799187336860257,10.60130245317784,-1.1482212168293435,"[296, 394, 313, 417]","[305.54088050314465, 405.50314465408803]"
87,209,90.08326112068522,0.9849519342858244,41.75056421987549,7.215686993831152,1.5605763099753218,"[304, 60, 313, 98]","[307.94736842105266, 79.06698564593302]"
88,70,46.31980515339464,0.9645643578799111,20.851760398989192,5.501688655228006,1.3866153925313374,"[308, 117, 316, 137]","[311.7857142857143, 127.04285714285714]"
89,74,42.8700576850888,0.8224395701114986,15.204714633207047,8.649239753922904,-0.6445646570991228,"[310, 198, 323, 211]","[315.7432432432432, 202.77027027027026]"
90,42,23.556349186104047,0.7189044692024467,8.921812109848226,6.201630881684699,0.9789267718535927,"[315, 363, 322, 372]","[318.2857142857143, 366.6666666666667]"
91,199,76.91168824543142,0.8484485965515189,25.043562402192414,13.25500136249118,-1.3380828598967183,"[316, 389, 332, 414]","[324.1256281407035, 400.7638190954774]"
92,113,46.72792206135786,0.9495076207905209,21.86142759356705,6.858891060405359,-1.5625049572827252,"[326, 349, 333, 370]","[329.17699115044246, 357.91150442477874]"
93,248,96.8111831820431,0.9310287345982352,36.395949357914645,13.282551768028156,1.1749714332241767,"[327, 272, 347, 304]","[335.6491935483871, 288.76612903225805]"
94,216,93.98275605729691,0.8261018107241873,27.765080465464536,15.646202974346693,1.2592968920110656,"[336, 349, 356, 373]","[344.4953703703704, 362.0]"
95,53,34.798989873223334,0.8998776903645629,15.015058411051356,6.548702738922366,1.3944089911232198,"[356, 235, 364, 249]","[360.60377358490564, 240.64150943396226]"
96,60,30.97056274847714,0.7931920947402735,11.73977872298127,7.149190784191564,-0.7650953864906723,"[361, 390, 371, 400]","[364.95, 393.85]"
97,52,30.970562748477143,0.9423700846791846,14.583128913229215,4.8791109724214365,-1.0897755307045662,"[371, 430, 380, 442]","[374.84615384615387, 435.65384615384613]"
98,37,22.727922061357855,0.8797101310566942,10.123674258459397,4.813911808588074,1.3184063683564502,"[390, 40, 396, 50]","[391.8378378378378, 44.891891891891895]"
99,473,165.3086578651014,0.9567414128509414,59.63904319305033,17.351361224859573,0.7579777017940826,"[396, 273, 434, 319]","[414.4904862579281, 294.03171247357295]"
100,42,23.31370849898476,0.8509035127299235,10.19762281141063,5.357035691483273,-0.2549708829525285,"[396, 360, 406, 366]","[400.54761904761904, 362.6190476190476]"
101,58,34.42031021678297,0.7703291842637099,12.132131947342716,7.736010416932422,-0.7450304628862789,"[401, 391, 412, 401]","[405.2931034482759, 395.51724137931035]"
102,216,95.05382386916237,0.7511333754356044,25.25353005155034,16.671129909912132,-1.006621133997079,"[402, 151, 423, 173]","[411.27314814814815, 162.625]"
103,70,36.384776310850235,0.8254496136132585,13.739157532500599,7.755422019806229,-0.035318200819834215,"[404, 475, 419, 484]","[410.57142857142856, 478.27142857142854]"
104,55,33.55634918610404,0.9258758118537561,14.939757210986201,5.6446582601146105,0.31169296202800456,"[411, 34, 425, 42]","[418.41818181818184, 37.21818181818182]"
105,39,26.384776310850235,0.8458272149919912,10.459686236231033,5.579792365335521,-1.317207913175421,"[413, 236, 420, 246]","[416.05128205128204, 240.66666666666666]"
106,113,59.35533905932738,0.9353961074944157,22.883013970038693,8.091471341515774,-1.18049913886738,"[418, 270, 431, 290]","[423.04424778761063, 278.3008849557522]"
107,97,42.526911934581186,0.7845497142358004,15.312392551167441,9.494692783865245,-0.5375472473315518,"[418, 479, 433, 492]","[424.35051546391753, 484.2886597938144]"
108,42,25.556349186104043,0.8439993319491977,10.469212862576295,5.615101858928263,-1.375581271441604,"[423, 70, 430, 80]","[426.1904761904762, 75.0]"
109,108,44.87005768508881,0.7571209087301402,15.985387411142048,10.442850338759603,-1.2859510586160066,"[427, 152, 440, 169]","[431.8703703703704, 158.4537037037037]"
110,46,24.727922061357855,0.8399429229975482,10.440731201032776,5.665921211833695,0.2151120365295252,"[428, 406, 438, 412]","[432.7173913043478, 408.2391304347826]"
111,215,93.15432893255071,0.9658027064953204,36.85964751781852,9.556899303063311,-1.5189750772109403,"[435, 293, 447, 329]","[440.0046511627907, 311.90232558139536]"
112,54,25.556349186104047,0.6238386830601405,9.432177599673647,7.371747940856584,0.11072679607082367,"[436, 270, 446, 278]","[440.72222222222223, 273.3888888888889]"
113,72,39.4558441227157,0.9093715690652995,15.928643754065499,6.6260736010058565,1.5156098560339744,"[436, 475, 444, 491]","[438.77777777777777, 483.375]"
114,77,38.62741699796952,0.8901648550144411,15.27297029662494,6.9589547549766735,-0.03836243060880468,"[437, 286, 453, 294]","[444.27272727272725, 288.90909090909093]"
115,92,34.384776310850235,0.7558921158142647,13.439128049131757,8.798546013303973,0.33612315215060484,"[440, 168, 453, 178]","[445.9782608695652, 172.3804347826087]"
116,104,41.45584412271571,0.7443416268971035,14.587779864828441,9.741705221733012,-1.460650767167898,"[445, 79, 455, 93]","[449.63461538461536, 85.98076923076923]"
117,35,21.556349186104047,0.7371493855544327,8.388796975607528,5.668560231483505,-1.3722972479800724,"[447, 39, 454, 48]","[450.1142857142857, 42.542857142857144]"
118,238,80.91168824543142,0.7696026307159048,24.999079805986266,15.962490748462345,1.2812911146600792,"[455, 153, 476, 177]","[463.97899159663865, 165.48739495798318]"
119,169,86.1543289325507,0.8283876786167872,26.749803995401223,14.984041946181025,-0.8247270217282512,"[473, 151, 495, 171]","[485.0059171597633, 160.23668639053255]"
120,51,32.42031021678298,0.9303454088235706,13.95570524466199,5.117338853833302,1.3662229908128865,"[477, 120, 484, 134]","[479.6470588235294, 126.54901960784314]"
121,97,41.45584412271571,0.8462403557534433,16.312022990679264,8.691067591029316,1.1451456155497353,"[480, 402, 492, 417]","[485.6185567010309, 409.0927835051546]"
122,122,58.18376618407356,0.9515329252859172,25.522248708815933,7.849288321934051,0.6727012926243063,"[481, 211, 501, 229]","[491.0983606557377, 219.69672131147541]"
123,112,50.2842712474619,0.9363516541502682,21.87996735092224,7.681257878767502,1.3704030170744297,"[487, 38, 497, 58]","[492.07142857142856, 46.607142857142854]"
124,38,24.14213562373095,0.8500773838978198,10.048782544061982,5.292269736761602,-0.36912203245256436,"[487, 130, 496, 137]","[490.42105263157896, 132.39473684210526]"
125,39,25.213203435596427,0.6841818075087864,9.036667422658045,6.590545412564243,1.234844108712883,"[493, 86, 501, 95]","[496.0, 90.23076923076923]"
